Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset
'K235670','F',17,'12/07/99',15.266667,8,'Pre Pay','CAT 200','Churned','BS110'
'K235680','M',12,'07/08/99',14.400000,1,'Pre Pay','CAT 200','Churned','S50'
'K235690','M',31,'15/07/99',15.166667,0,'Pre Pay','CAT 200','Churned','S50'
'K235700','M',42,'14/08/99',14.166667,1,'Pre Pay','CAT 200','Churned','BS110'
'K235710','F',23,'20/07/99',15.000000,11,'Pre Pay','CAT 200','Churned','BS110'
'K235720','F',14,'18/09/99',13.000000,1,'Pre Pay','CAT 200','Churned','S50'
'K235730','M',33,'27/07/99',14.766667,1,'Pre Pay','CAT 200','Active','BS110'
'K235740','M',31,'14/08/99',14.166667,2,'Pre Pay','CAT 200','Churned','BS110'
'K235750','F',31,'10/07/99',15.333333,1,'Pre Pay','CAT 200','Active','BS110'
'K235760','M',45,'04/08/99',14.500000,1,'Pre Pay','CAT 200','Churned','BS110'
'K235770','M',14,'22/08/99',13.900000,2,'Pre Pay','CAT 200','Churned','S50'
'K235780','M',15,'10/08/99',14.300000,1,'Pre Pay','CAT 200','Churned','BS110'
'K235790','M',53,'06/07/99',15.466667,2,'Pre Pay','CAT 200','Churned','S50'
'K235800','F',19,'31/08/99',13.600000,0,'Pre Pay','CAT 200','Churned','S50'
'K235810','M',34,'06/07/99',15.466667,0,'Pre Pay','CAT 200','Churned','BS110'
'K235820','M',63,'01/09/99',13.566667,2,'Pre Pay','CAT 200','Churned','BS110'
'K235830','F',28,'26/09/99',12.733333,0,'Pre Pay','CAT 200','Churned','S50'
'K235840','F',31,'16/08/99',14.100000,2,'Pre Pay','CAT 200','Churned','S50'
'K235850','M',17,'24/08/99',13.833333,2,'Pre Pay','CAT 200','Churned','S50'
'K235860','M',31,'07/09/99',13.366667,0,'Pre Pay','CAT 200','Churned','BS110'
'K235870','F',35,'14/09/99',13.133333,8,'Pre Pay','CAT 200','Churned','BS110'
'K235880','M',33,'18/08/99',14.033333,2,'Pre Pay','CAT 200','Churned','S50'
'K235890','F',17,'18/07/99',15.066667,4,'Pre Pay','CAT 200','Churned','BS110'
'K235900','M',27,'22/08/99',13.900000,2,'Pre Pay','CAT 200','Churned','BS110'
'K235910','F',57,'21/09/99',12.900000,1,'Pre Pay','CAT 200','Churned','BS110'
'K235920','M',25,'22/08/99',13.900000,2,'Pre Pay','CAT 200','Churned','BS110'
'K235930','M',24,'22/09/99',12.866667,11,'Pre Pay','CAT 200','Churned','BS110'
'K235940','F',42,'12/09/99',13.200000,3,'Pre Pay','CAT 200','Churned','S50'
'K235950','F',29,'28/09/99',12.666667,6,'Pre Pay','CAT 200','Churned','BS110'
'K235960','F',24,'14/08/99',14.166667,0,'Pre Pay','CAT 200','Churned','S50'
'K235970','M',37,'26/08/99',13.766667,1,'Pre Pay','CAT 200','Churned','S50'
'K235980','M',30,'25/09/99',12.766667,1,'Pre Pay','CAT 200','Churned','BS110'
'K235990','F',28,'28/09/99',12.666667,0,'Pre Pay','CAT 200','Churned','S50'
'K236000','M',15,'21/07/99',14.966667,11,'Pre Pay','CAT 200','Churned','S50'
'K236010','F',17,'14/08/99',14.166667,3,'Pre Pay','CAT 200','Active','BS110'
'K236020','M',63,'23/08/99',13.866667,1,'Pre Pay','CAT 200','Churned','BS110'
'K236030','F',39,'10/07/99',15.333333,0,'Pre Pay','CAT 200','Churned','S50'
'K236040','F',49,'07/09/99',13.366667,7,'Pre Pay','CAT 200','Churned','S50'
'K236050','F',13,'04/08/99',14.500000,9,'Pre Pay','CAT 200','Churned','BS110'
'K236060','M',16,'19/07/99',15.033333,1,'Pre Pay','CAT 200','Churned','S50'
'K236070','F',20,'10/09/99',13.266667,11,'Pre Pay','CAT 200','Churned','BS110'
'K236080','F',34,'23/07/99',14.900000,0,'Pre Pay','CAT 200','Churned','S50'
'K236090','F',26,'13/07/99',15.233333,2,'Pre Pay','CAT 200','Churned','BS110'
'K236100','M',27,'22/07/99',14.933333,0,'Pre Pay','CAT 200','Churned','S50'
'K236110','F',14,'24/09/99',12.800000,8,'Pre Pay','CAT 200','Churned','BS110'
'K236120','M',43,'12/09/99',13.200000,0,'Pre Pay','CAT 200','Churned','BS110'
'K236130','M',26,'26/07/99',14.800000,0,'Pre Pay','CAT 200','Churned','S50'
'K236140','M',23,'23/07/99',14.900000,0,'Pre Pay','CAT 200','Churned','BS110'
'K236150','M',18,'12/07/99',15.266667,1,'Pre Pay','CAT 200','Churned','BS110'
'K236160','M',30,'18/09/99',13.000000,1,'Pre Pay','CAT 200','Churned','S50'
'K236170','M',22,'07/08/99',14.400000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236180','F',25,'22/08/99',13.900000,0,'Pre Pay','CAT 200','Churned','S50'
'K236190','M',35,'11/07/99',15.300000,0,'Pre Pay','CAT 200','Churned','S50'
'K236200','M',43,'07/08/99',14.400000,4,'Pre Pay','CAT 200','Churned','BS110'
'K236210','M',23,'09/08/99',14.333333,1,'Pre Pay','CAT 200','Active','S50'
'K236220','M',57,'10/07/99',15.333333,0,'Pre Pay','CAT 200','Churned','S50'
'K236230','M',22,'13/07/99',15.233333,0,'Pre Pay','CAT 200','Churned','BS110'
'K236240','M',18,'22/09/99',12.866667,0,'Pre Pay','CAT 200','Churned','BS110'
'K236250','M',30,'25/07/99',14.833333,2,'Pre Pay','CAT 200','Churned','S50'
'K236260','M',27,'06/09/99',13.400000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236270','F',14,'09/09/99',13.300000,1,'Pre Pay','CAT 200','Active','BS110'
'K236280','M',33,'25/08/99',13.800000,0,'Pre Pay','CAT 200','Churned','BS110'
'K236290','M',16,'17/07/99',15.100000,1,'Pre Pay','CAT 200','Churned','BS110'
'K236300','M',16,'21/08/99',13.933333,2,'Pre Pay','CAT 200','Active','BS110'
'K236310','F',16,'07/09/99',13.366667,0,'Pre Pay','CAT 200','Churned','BS110'
'K236320','M',38,'14/07/99',15.200000,0,'Pre Pay','CAT 200','Churned','S50'
'K236330','M',13,'19/07/99',15.033333,1,'Pre Pay','CAT 200','Churned','S50'
'K236340','M',39,'20/09/99',12.933333,2,'Pre Pay','CAT 200','Churned','S50'
'K236350','F',52,'03/09/99',13.500000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236360','F',20,'14/07/99',15.200000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236370','M',36,'11/07/99',15.300000,3,'Pre Pay','CAT 200','Churned','S50'
'K236380','M',31,'01/10/99',12.566667,0,'Pre Pay','CAT 200','Churned','S50'
'K236390','M',51,'11/09/99',13.233333,2,'Pre Pay','CAT 200','Churned','BS110'
'K236400','M',52,'21/09/99',12.900000,1,'Pre Pay','CAT 200','Churned','S50'
'K236410','M',34,'23/07/99',14.900000,1,'Pre Pay','CAT 200','Churned','BS110'
'K236420','F',56,'09/08/99',14.333333,8,'Pre Pay','CAT 200','Active','BS110'
'K236430','M',15,'10/08/99',14.300000,0,'Pre Pay','CAT 200','Active','BS110'
'K236440','F',36,'11/07/99',15.300000,2,'Pre Pay','CAT 200','Churned','S50'
'K236450','M',17,'31/07/99',14.633333,8,'Pre Pay','CAT 200','Churned','BS110'
'K236460','F',19,'28/09/99',12.666667,2,'Pre Pay','CAT 200','Churned','BS110'
'K236470','M',20,'22/09/99',12.866667,0,'Pre Pay','CAT 200','Churned','S50'
'K236480','M',22,'23/09/99',12.833333,9,'Pre Pay','CAT 200','Churned','S50'
'K236490','M',15,'22/08/99',13.900000,6,'Pre Pay','CAT 200','Churned','S50'
'K236500','F',15,'13/07/99',15.233333,0,'Pre Pay','CAT 200','Churned','S50'
'K236510','M',36,'06/07/99',15.466667,9,'Pre Pay','CAT 200','Churned','BS110'
'K236520','M',37,'24/07/99',14.866667,1,'Pre Pay','CAT 200','Churned','BS110'
'K236530','F',38,'03/08/99',14.533333,3,'Pre Pay','CAT 200','Churned','BS110'
'K236540','F',25,'03/08/99',14.533333,1,'Pre Pay','CAT 200','Churned','BS110'
'K236550','F',18,'31/08/99',13.600000,0,'Pre Pay','CAT 200','Churned','S50'
'K236560','M',32,'15/09/99',13.100000,0,'Pre Pay','CAT 200','Churned','S50'
'K236570','M',17,'31/07/99',14.633333,1,'Pre Pay','CAT 200','Churned','S50'
'K236580','M',48,'02/08/99',14.566667,2,'Pre Pay','CAT 200','Churned','BS110'
'K236590','M',32,'22/09/99',12.866667,2,'Pre Pay','CAT 200','Churned','BS110'
'K236600','F',14,'23/09/99',12.833333,1,'Pre Pay','CAT 200','Churned','S50'
'K236610','M',17,'23/09/99',12.833333,0,'Pre Pay','CAT 200','Churned','BS110'
'K236620','M',41,'09/09/99',13.300000,8,'Pre Pay','CAT 200','Churned','S50'
'K236630','M',39,'21/07/99',14.966667,7,'Pre Pay','CAT 200','Churned','BS110'
'K236640','F',48,'24/09/99',12.800000,2,'Pre Pay','CAT 200','Churned','S50'
'K236650','M',21,'10/08/99',14.300000,2,'Pre Pay','CAT 200','Churned','S50'
'K236660','M',15,'09/09/99',13.300000,2,'Pre Pay','CAT 200','Churned','S50'
'K236670','F',19,'17/09/99',13.033333,7,'Pre Pay','CAT 200','Churned','S50'
'K236680','M',15,'01/09/99',13.566667,0,'Pre Pay','CAT 200','Churned','BS110'
'K236690','M',23,'12/07/99',15.266667,2,'Pre Pay','CAT 200','Churned','S50'
'K236700','M',40,'17/08/99',14.066667,0,'Pre Pay','CAT 200','Churned','BS110'
'K236710','F',24,'19/07/99',15.033333,0,'Pre Pay','CAT 200','Churned','S50'
'K236720','F',18,'09/08/99',14.333333,9,'Pre Pay','CAT 200','Churned','BS110'
'K236730','M',21,'22/07/99',14.933333,2,'Pre Pay','CAT 200','Churned','S50'
'K236740','M',33,'23/07/99',14.900000,2,'Pre Pay','CAT 200','Churned','S50'
'K236750','F',25,'25/09/99',12.766667,1,'Pre Pay','CAT 200','Churned','S50'
'K236760','M',43,'23/09/99',12.833333,6,'Pre Pay','CAT 200','Churned','BS110'
'K236770','M',39,'20/08/99',13.966667,0,'Pre Pay','CAT 200','Churned','S50'
'K236780','F',22,'22/09/99',12.866667,10,'Pre Pay','CAT 200','Churned','BS110'
'K236790','F',25,'10/09/99',13.266667,0,'Pre Pay','CAT 200','Churned','S50'
'K236800','M',53,'11/09/99',13.233333,2,'Pre Pay','CAT 200','Churned','S50'
'K236810','F',44,'15/07/99',15.166667,1,'Pre Pay','CAT 200','Active','BS110'
'K236820','F',17,'25/07/99',14.833333,11,'Pre Pay','CAT 200','Churned','S50'
'K236830','F',39,'17/08/99',14.066667,2,'Pre Pay','CAT 200','Churned','S50'
'K236840','F',37,'11/08/99',14.266667,1,'Pre Pay','CAT 200','Churned','BS110'
'K236850','F',26,'20/08/99',13.966667,1,'Pre Pay','CAT 200','Churned','S50'
'K236860','M',20,'25/09/99',12.766667,0,'Pre Pay','CAT 200','Churned','BS110'
'K236870','F',43,'08/07/99',15.400000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236880','M',14,'13/08/99',14.200000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236890','M',23,'16/07/99',15.133333,2,'Pre Pay','CAT 200','Churned','BS110'
'K236900','F',33,'21/09/99',12.900000,2,'Pre Pay','CAT 200','Churned','BS110'
'K236910','F',32,'17/08/99',14.066667,1,'Pre Pay','CAT 200','Churned','BS110'
'K236920','M',39,'06/07/99',15.466667,1,'Pre Pay','CAT 200','Churned','S50'
'K236930','M',18,'13/09/99',13.166667,10,'Pre Pay','CAT 200','Active','BS110'
'K236940','F',60,'14/07/99',15.200000,1,'Pre Pay','CAT 200','Churned','S50'
'K236950','F',38,'28/07/99',14.733333,8,'Pre Pay','CAT 200','Churned','BS110'
'K236960','M',29,'22/09/99',12.866667,1,'Pre Pay','CAT 200','Churned','S50'
'K236970','M',41,'13/09/99',13.166667,2,'Pre Pay','CAT 200','Churned','S50'
'K236980','F',17,'05/09/99',13.433333,2,'Pre Pay','CAT 200','Churned','BS110'
'K236990','F',32,'24/09/99',12.800000,11,'Pre Pay','CAT 200','Churned','S50'
'K237000','M',26,'04/08/99',14.500000,1,'Pre Pay','CAT 200','Churned','BS110'
'K237010','F',41,'20/07/99',15.000000,4,'Pre Pay','CAT 200','Churned','BS110'
'K237020','M',39,'12/07/99',15.266667,2,'Pre Pay','CAT 200','Churned','BS110'
'K237030','F',30,'13/07/99',15.233333,2,'Pre Pay','CAT 200','Churned','BS110'
'K237040','M',17,'17/09/99',13.033333,1,'Pre Pay','CAT 200','Churned','S50'
'K237050','F',62,'07/08/99',14.400000,7,'Pre Pay','CAT 200','Churned','BS110'
'K237060','F',19,'27/08/99',13.733333,2,'Pre Pay','CAT 200','Churned','S50'
'K237070','M',14,'15/09/99',13.100000,0,'Pre Pay','CAT 200','Churned','S50'
'K237080','F',22,'06/08/99',14.433333,11,'Pre Pay','CAT 200','Churned','BS110'
'K237090','M',28,'01/08/99',14.600000,4,'Pre Pay','CAT 200','Churned','S50'
'K237100','F',66,'20/09/99',12.933333,1,'Pre Pay','CAT 200','Active','BS110'
'K237110','M',34,'25/08/99',13.800000,5,'Pre Pay','CAT 200','Churned','S50'
'K237120','F',28,'08/09/99',13.333333,10,'Pre Pay','CAT 200','Churned','S50'
'K237130','F',20,'06/09/99',13.400000,0,'Pre Pay','CAT 200','Churned','S50'
'K237140','F',18,'13/09/99',13.166667,2,'Pre Pay','CAT 200','Churned','S50'
'K237150','M',31,'24/08/99',13.833333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237160','M',49,'17/07/99',15.100000,1,'Pre Pay','CAT 200','Churned','S50'
'K237170','M',31,'24/09/99',12.800000,2,'Pre Pay','CAT 200','Churned','BS110'
'K237180','F',51,'03/10/99',12.500000,0,'Pre Pay','CAT 200','Churned','BS110'
'K237190','F',38,'16/09/99',13.066667,10,'Pre Pay','CAT 200','Churned','BS110'
'K237200','F',30,'03/10/99',12.500000,1,'Pre Pay','CAT 200','Churned','BS110'
'K237210','F',38,'15/07/99',15.166667,0,'Pre Pay','CAT 200','Churned','S50'
'K237220','F',48,'24/09/99',12.800000,1,'Pre Pay','CAT 200','Churned','S50'
'K237230','F',43,'25/09/99',12.766667,4,'Pre Pay','CAT 200','Churned','BS110'
'K237240','F',20,'13/08/99',14.200000,2,'Pre Pay','CAT 200','Churned','S50'
'K237250','M',34,'18/09/99',13.000000,0,'Pre Pay','CAT 200','Active','BS110'
'K237260','M',14,'31/07/99',14.633333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237270','M',49,'22/07/99',14.933333,2,'Pre Pay','CAT 200','Churned','BS110'
'K237280','M',45,'21/09/99',12.900000,2,'Pre Pay','CAT 200','Churned','S50'
'K237290','F',45,'10/09/99',13.266667,2,'Pre Pay','CAT 200','Churned','S50'
'K237300','M',23,'06/09/99',13.400000,1,'Pre Pay','CAT 200','Churned','S50'
'K237310','M',47,'15/09/99',13.100000,2,'Pre Pay','CAT 200','Active','S50'
'K237320','F',57,'22/08/99',13.900000,0,'Pre Pay','CAT 200','Churned','S50'
'K237330','F',28,'22/07/99',14.933333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237340','M',16,'14/08/99',14.166667,0,'Pre Pay','CAT 200','Churned','BS110'
'K237350','M',22,'18/08/99',14.033333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237360','F',27,'04/08/99',14.500000,2,'Pre Pay','CAT 200','Churned','S50'
'K237370','M',27,'19/08/99',14.000000,1,'Pre Pay','CAT 200','Churned','S50'
'K237380','M',34,'18/07/99',15.066667,7,'Pre Pay','CAT 200','Churned','BS110'
'K237390','M',12,'01/10/99',12.566667,1,'Pre Pay','CAT 200','Churned','BS110'
'K237400','M',38,'17/08/99',14.066667,9,'Pre Pay','CAT 200','Churned','S50'
'K237410','F',25,'10/07/99',15.333333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237420','M',13,'24/08/99',13.833333,8,'Pre Pay','CAT 200','Churned','S50'
'K237430','F',23,'02/10/99',12.533333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237440','M',29,'31/08/99',13.600000,1,'Pre Pay','CAT 200','Churned','S50'
'K237450','M',39,'25/08/99',13.800000,0,'Pre Pay','CAT 200','Churned','BS110'
'K237460','F',22,'13/07/99',15.233333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237470','F',41,'25/09/99',12.766667,0,'Pre Pay','CAT 200','Churned','S50'
'K237480','F',24,'11/09/99',13.233333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237490','M',57,'06/08/99',14.433333,10,'Pre Pay','CAT 200','Churned','BS110'
'K237500','F',21,'23/07/99',14.900000,11,'Pre Pay','CAT 200','Churned','BS110'
'K237510','F',42,'24/07/99',14.866667,0,'Pre Pay','CAT 200','Churned','BS110'
'K237520','M',12,'05/08/99',14.466667,2,'Pre Pay','CAT 200','Active','BS110'
'K237530','M',20,'07/08/99',14.400000,0,'Pre Pay','CAT 200','Churned','BS110'
'K237540','F',40,'18/09/99',13.000000,2,'Pre Pay','CAT 200','Churned','S50'
'K237550','M',48,'20/07/99',15.000000,0,'Pre Pay','CAT 200','Churned','S50'
'K237560','F',45,'12/07/99',15.266667,7,'Pre Pay','CAT 200','Churned','BS110'
'K237570','M',35,'19/09/99',12.966667,1,'Pre Pay','CAT 200','Churned','BS110'
'K237580','F',43,'20/08/99',13.966667,1,'Pre Pay','CAT 200','Churned','S50'
'K237590','M',28,'20/07/99',15.000000,0,'Pre Pay','CAT 200','Churned','S50'
'K237600','M',21,'04/08/99',14.500000,6,'Pre Pay','CAT 200','Churned','S50'
'K237610','M',31,'05/09/99',13.433333,1,'Pre Pay','CAT 200','Churned','S50'
'K237620','M',19,'14/07/99',15.200000,1,'Pre Pay','CAT 200','Churned','BS110'
'K237630','M',28,'10/07/99',15.333333,10,'Pre Pay','CAT 200','Churned','S50'
'K237640','F',28,'07/09/99',13.366667,0,'Pre Pay','CAT 200','Churned','BS110'
'K237650','M',30,'11/09/99',13.233333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237660','M',16,'23/09/99',12.833333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237670','M',53,'19/07/99',15.033333,0,'Pre Pay','CAT 200','Churned','S50'
'K237680','M',34,'04/08/99',14.500000,1,'Pre Pay','CAT 200','Churned','BS110'
'K237690','F',13,'16/09/99',13.066667,2,'Pre Pay','CAT 200','Churned','S50'
'K237700','F',25,'26/08/99',13.766667,2,'Pre Pay','CAT 200','Churned','BS110'
'K237710','M',23,'15/08/99',14.133333,11,'Pre Pay','CAT 200','Active','S50'
'K237720','F',33,'14/09/99',13.133333,2,'Pre Pay','CAT 200','Churned','S50'
'K237730','M',16,'13/07/99',15.233333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237740','M',26,'14/09/99',13.133333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237750','F',25,'22/07/99',14.933333,2,'Pre Pay','CAT 200','Churned','BS110'
'K237760','M',34,'25/09/99',12.766667,2,'Pre Pay','CAT 200','Churned','S50'
'K237770','M',35,'27/08/99',13.733333,2,'Pre Pay','CAT 200','Churned','S50'
'K237780','M',65,'03/10/99',12.500000,0,'Pre Pay','CAT 200','Churned','S50'
'K237790','M',44,'10/07/99',15.333333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237800','M',24,'11/09/99',13.233333,2,'Pre Pay','CAT 200','Churned','S50'
'K237810','M',30,'25/08/99',13.800000,0,'Pre Pay','CAT 200','Churned','S50'
'K237820','M',15,'19/09/99',12.966667,2,'Pre Pay','CAT 200','Churned','S50'
'K237830','M',40,'27/09/99',12.700000,0,'Pre Pay','CAT 200','Churned','BS110'
'K237840','M',61,'03/09/99',13.500000,2,'Pre Pay','CAT 200','Churned','S50'
'K237850','M',30,'16/07/99',15.133333,2,'Pre Pay','CAT 200','Churned','S50'
'K237860','F',44,'11/07/99',15.300000,0,'Pre Pay','CAT 200','Churned','BS110'
'K237870','M',39,'24/08/99',13.833333,0,'Pre Pay','CAT 200','Active','S50'
'K237880','M',14,'07/07/99',15.433333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237890','M',31,'31/07/99',14.633333,0,'Pre Pay','CAT 200','Churned','BS110'
'K237900','M',18,'02/09/99',13.533333,2,'Pre Pay','CAT 200','Churned','BS110'
'K237910','M',22,'07/08/99',14.400000,1,'Pre Pay','CAT 200','Churned','BS110'
'K237920','M',37,'23/07/99',14.900000,2,'Pre Pay','CAT 200','Churned','BS110'
'K237930','M',42,'27/07/99',14.766667,5,'Pre Pay','CAT 200','Churned','S50'
'K237940','M',19,'13/07/99',15.233333,2,'Pre Pay','CAT 200','Churned','BS110'
'K237950','M',25,'08/07/99',15.400000,0,'Pre Pay','CAT 200','Churned','BS110'
'K237960','F',31,'23/09/99',12.833333,1,'Pre Pay','CAT 200','Churned','BS110'
'K237970','F',40,'07/08/99',14.400000,1,'Pre Pay','CAT 200','Churned','S50'
'K237980','M',21,'16/07/99',15.133333,2,'Pre Pay','CAT 200','Churned','BS110'
'K237990','M',15,'21/09/99',12.900000,9,'Pre Pay','CAT 200','Churned','BS110'
'K238000','M',21,'21/09/99',12.900000,0,'Pre Pay','CAT 200','Churned','S50'
'K238010','M',24,'02/08/99',14.566667,2,'Pre Pay','CAT 200','Churned','BS110'
'K238020','M',52,'17/07/99',15.100000,2,'Pre Pay','CAT 200','Churned','S50'
'K238030','M',23,'22/09/99',12.866667,11,'Pre Pay','CAT 200','Churned','BS110'
'K238040','M',46,'27/08/99',13.733333,2,'Pre Pay','CAT 200','Churned','S50'
'K238050','F',15,'02/08/99',14.566667,2,'Pre Pay','CAT 200','Churned','BS110'
'K238060','F',23,'10/09/99',13.266667,2,'Pre Pay','CAT 200','Churned','S50'
'K238070','M',25,'09/07/99',15.366667,0,'Pre Pay','CAT 200','Churned','S50'
'K238080','F',31,'03/09/99',13.500000,1,'Pre Pay','CAT 200','Churned','BS110'
'K238090','F',12,'06/08/99',14.433333,0,'Pre Pay','CAT 200','Churned','S50'
'K238100','M',20,'18/07/99',15.066667,1,'Pre Pay','CAT 200','Churned','S50'
'K238110','F',37,'28/09/99',12.666667,0,'Pre Pay','CAT 200','Churned','S50'
'K238120','M',34,'10/08/99',14.300000,2,'Pre Pay','CAT 200','Churned','S50'
'K238130','F',42,'13/08/99',14.200000,1,'Pre Pay','CAT 200','Churned','S50'
'K238140','M',37,'26/07/99',14.800000,2,'Pre Pay','CAT 200','Churned','BS110'
'K238150','F',40,'23/08/99',13.866667,0,'Pre Pay','CAT 200','Churned','BS110'
'K238160','M',20,'24/07/99',14.866667,0,'Pre Pay','CAT 200','Churned','S50'
'K238170','F',22,'16/08/99',14.100000,0,'Pre Pay','CAT 200','Churned','BS110'
'K238180','F',26,'21/08/99',13.933333,0,'Pre Pay','CAT 200','Churned','S50'
'K238190','M',44,'21/07/99',14.966667,10,'Pre Pay','CAT 200','Churned','S50'
'K238200','F',56,'25/07/99',14.833333,1,'Pre Pay','CAT 200','Churned','S50'
'K238210','M',23,'23/08/99',13.866667,10,'Pre Pay','CAT 200','Churned','BS110'
'K238220','F',39,'20/08/99',13.966667,1,'Pre Pay','CAT 200','Churned','S50'
'K238230','F',16,'21/08/99',13.933333,0,'Pre Pay','CAT 200','Churned','S50'
'K238240','M',35,'21/09/99',12.900000,2,'Pre Pay','CAT 200','Churned','S50'
'K238250','M',68,'07/09/99',13.366667,1,'Pre Pay','CAT 200','Churned','BS110'
'K238260','F',14,'08/09/99',13.333333,1,'Pre Pay','CAT 200','Churned','S50'
'K238270','F',55,'01/09/99',13.566667,2,'Pre Pay','CAT 200','Churned','S50'
'K238280','M',40,'15/08/99',14.133333,1,'Pre Pay','CAT 50','Churned','S50'
'K238290','M',32,'08/07/99',15.400000,2,'Pre Pay','CAT 50','Churned','BS110'
'K238300','M',53,'07/07/99',15.433333,1,'Pre Pay','CAT 50','Churned','S50'
'K238310','M',18,'01/09/99',13.566667,0,'Pre Pay','CAT 50','Churned','S50'
'K238320','F',15,'12/08/99',14.233333,2,'Pre Pay','CAT 50','Churned','S50'
'K238330','M',32,'17/09/99',13.033333,1,'Pre Pay','CAT 50','Churned','S50'
'K238340','F',23,'17/07/99',15.100000,1,'Pre Pay','CAT 50','Churned','S50'
'K238350','F',22,'25/07/99',14.833333,0,'Pre Pay','CAT 50','Churned','BS110'
'K238360','F',28,'12/08/99',14.233333,0,'Pre Pay','CAT 50','Churned','S50'
'K238370','M',23,'24/07/99',14.866667,9,'Pre Pay','CAT 50','Active','S50'
'K238380','M',28,'24/08/99',13.833333,0,'Pre Pay','CAT 50','Churned','BS110'
'K238390','F',52,'15/08/99',14.133333,1,'Pre Pay','CAT 50','Churned','S50'
'K238400','M',23,'19/07/99',15.033333,6,'Pre Pay','CAT 50','Churned','S50'
'K238410','M',53,'22/07/99',14.933333,8,'Pre Pay','CAT 50','Churned','S50'
'K238420','M',35,'26/07/99',14.800000,0,'Pre Pay','CAT 50','Churned','BS110'
'K238430','M',25,'25/07/99',14.833333,2,'Pre Pay','CAT 50','Churned','S50'
'K238440','M',41,'23/08/99',13.866667,6,'Pre Pay','CAT 50','Churned','BS110'
